name,description,url,filename
Data Taman di Kecamatan Cibeunying Kidul Tahun 2015,Dataset ini berisi mengenai data taman yang berada di wilayah Kecamatan Cibeunying Kidul Kota Bandung pada tahun 2015,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/1c4/d28/data-taman-cib.kidul-2015.csv,taman_di_kecamatan_cibeunying_kidul_tahun_2015.csv
Data Jumlah Guru di SMP Negeri Kota Bandung Tahun 2018,Data ini berisi kolom : * Nama kecamatan * Nama sekolah * Jumlah guru laki-laki * Jumlah guru perempuan,http://data.bandung.go.id/dataset/1e546f39-8826-49ce-9740-2034760a405d/resource/54627113-d7fa-4380-baab-fc7486261d54/download/jumlah-guru-di-smp-negeri-kota-bandung-2018.csv,jumlah_guru_di_smp_negeri_kota_bandung_tahun_2018.csv
Data Kompleks Perumahan di Kecamatan Cicendo,"Dataset ini berisi mengenai nama perumahan, lokasi beserta luas perumahan yang ada di daerah Kecamatan Cicendo.",https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/a9b/1b1/data-kompleks-perumahan-di-kecamatan-cicendo-.csv,kompleks_perumahan_di_kecamatan_cicendo.csv
Data RUP Penyedia Tahun 2014,Data rencana umum pengadaan Kecamatan Gedebage berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/ba9/e8a/71596-kecamatan-gedebage-penyedia-2014.csv,rup_penyedia_tahun_2014.csv
DATA LAJU PERTUMBUHAN EKONOMI KUMULATIF PER SEKTOR KOTA BANDUNG TAHUN 2009 - 2013,Dataset ini berisi tentang Data Laju Pertumbuhan Ekonomi Komulatif per Sektor Kota Bandung Tahun 2009-2013,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/6cf/1fd/data-laju-pertumbuhan-ekonomi-kumulatif-2009-2013.csv,laju_pertumbuhan_ekonomi_kumulatif_per_sektor_kota_bandung_tahun_2009_2013.csv
Data Lubang Biopori Di Kecamatan Astanaanyar Tahun 2015,Data ini berisi kolom : * Nama kelurahan * Jumlah lubang biopori,http://data.bandung.go.id/dataset/1f151250-9734-4696-85b0-378cef610d0b/resource/9de43162-6331-4523-a7ad-ca53e148ebcc/download/data-lubang-biopori-2015.csv,lubang_biopori_di_kecamatan_astanaanyar_tahun_2015.csv
Data Donor Darah Berdasarkan Jenis Donor Darah Tahun 2016,Data ini berisi kolom : * No * Bulan * Jumlah Kantong Donor Sukarela * Jumlah Kantong Donor Pengganti * Jumlah Kantong Donor Apheresis,http://data.bandung.go.id/dataset/1f25b0f0-fb96-4ecf-8e6b-28ab5f91c57f/resource/19a6179f-c6bb-4932-876f-addfb990a29f/download/donasi-darah-berdasarkan-jenis-donor-darah-tahun-2016.csv,donor_darah_berdasarkan_jenis_donor_darah_tahun_2016.csv
Data RUP Penyedia Tahun 2014,Data rencana umum pengadaan Rumah Sakit Khusus Gigi Dan Mulut berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/2a0/5a6/72007-rumah-sakit-khusus-gigi-dan-mulut-penyedia-2014.csv,rup_penyedia_tahun_2014.csv
Data Pusat Perbelanjaan di Kelurahan Mekarmulya Kecamatan Panyileukan Tahun 2014,Dataset ini berisi mengenai data pusat perbelanjaan yang berada di wilayah Kelurahan Mekarmulya Kecamatan Panyileukan Kota Bandung pada tahun 2014,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/4b8/3e2/data-pusat-perbelanjaan-kel.mekarmulya-2014.csv,pusat_perbelanjaan_di_kelurahan_mekarmulya_kecamatan_panyileukan_tahun_2014.csv
Data Menara Telekomunikasi di Kecamatan Rancasari,Dataset ini berisi mengenai daftar data menara telekomunikasi yang berada di wilayah Kecamatan Rancasari Kota Bandung,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/cb1/275/data-menara-telekomunikasi-kec.rancasari.csv,menara_telekomunikasi_di_kecamatan_rancasari.csv
Data Pembuatan Biopori Kecamatan Buah Batu Tahun 2015,"Dataset ini berisi mengenai data jumlah pembuatan biopori di wilayah Kecamatan Buah Batu beserta keterangan lokasi, sumber anggaran, dan waktu pembuatan selama tahun 2015.",https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/f12/d2a/data-pembuatan-biopori-kecamatan-buah-batu-tahun-2015.csv,pembuatan_biopori_kecamatan_buah_batu_tahun_2015.csv
Data Jumlah Air Minum Yang Disalurkan Menurut Jenis Konsumen di Kota Bandung Tahun 2014,Data ini berisi kolom : * Jenis konsumen * Air minum yang disalurkan (m3),http://data.bandung.go.id/dataset/2045b258-3eff-4f06-ad03-2b993b1a2351/resource/3f4888d4-2132-4785-b6df-2477afda4810/download/data-jumlah-air-minum-yang-disalurkan-menurut-jenis-konsumen-di-kota-bandung-2014.csv,jumlah_air_minum_yang_disalurkan_menurut_jenis_konsumen_di_kota_bandung_tahun_2014.csv
Data Musholla di Kecamatan Antapani Tahun 2018,Data ini berisi kolom : * Nama Kecamatan * Nama Kelurahan * Nama Mushola * Alamat Lengkap * Luas Tanah (m2) * Status Tanah * Luas Bangunan (m2) * Tahun Berdiri * Kapasitas Jamaah * Jumlah Imam * Jumlah Khatib * Jumlah Muazin * Jumlah Remaja * Kontak,http://data.bandung.go.id/dataset/2099d3d0-c128-4402-8f99-7228f046b53e/resource/17304b3b-d287-4f8c-882e-521bfec8133f/download/kecamatan-antapani.csv,musholla_di_kecamatan_antapani_tahun_2018.csv
Data Trayek Bus Damri Tahun 2014,Data ini berisi kolom : * Koridor * Trayek * Rute Keluar * Rute Masuk,http://data.bandung.go.id/dataset/20d085ca-e765-449f-84d6-7b664b51ee34/resource/d57af094-0bdc-4dbf-b62e-5b4589c72f1c/download/data-trayek-damri-kota-bandung-tahun-2014.csv,trayek_bus_damri_tahun_2014.csv
Data Serapan Anggaran Dinas Penataan Ruang Tahun 2017,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/2109d948-4bf7-4a70-962c-ab0b6db5fa80/resource/99e49187-27ed-486c-ae35-c2afc8be265a/download/lkpjdinas-penataan-ruang2017.csv,serapan_anggaran_dinas_penataan_ruang_tahun_2017.csv
Data Serapan Anggaran Kecamatan Cicendo Tahun 2013,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/2132ca57-249d-459d-a7a4-7e3580351d38/resource/e3057a36-ebeb-4bf0-b60c-abb01aa548d0/download/lkpjkecamatan-cicendo2013.csv,serapan_anggaran_kecamatan_cicendo_tahun_2013.csv
Data Kegiatan Jum'at Keliling dan Ngabandungan di Kecamatan Gedebage Tahun 2016,Dataset ini berisi mengenai data jadwal kegiatan jum'at keliling dan ngabandungan yang berada di wilayah Kecamatan Gedebage Kota Bandung pada tahun 2016,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/2e7/695/data-jadwal-kegiatan-jumat-keliling-dan-ngabandungan-kec.gedebage-2016.csv,kegiatan_jumat_keliling_dan_ngabandungan_di_kecamatan_gedebage_tahun_2016.csv
Data Pelayanan KB oleh Faskes Pemerintah Bulan Januari,Data hasil pelayanan perserta KB baru yang dilayani oleh fasilitas kesehatan KB Pemerintah berdasarkan kecamatan.,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/f9f/b47/pelayanan-kb-faskes-pemerintah-01-2015.csv,pelayanan_kb_oleh_faskes_pemerintah_bulan_januari.csv
Data Usulan Musrenbang Kecamatan Mandalajati Tahun 2017,Data ini berisi kolom : * USULAN_ID : ID Usulan musrenbang * TIPE: Tipe Usulan (Renja/PIPPK) * LOKASI_WILAYAH: Lokasi Wilayah pengusul * LOKASI_KECAMATAN: Lokasi Kecamatan pengusul * LOKASI_KELURAHAN: Lokasi Kelurahan pengusul * LOKASI_RW: Lokasi RW pengusul * KELOMPOK_ISU: Kelompok isu usulan * ISU: Isu Usulan * KAMUS: Kamus usulan * STATUS_USULAN: Status usulan (Ditolak/Diterim) * TAHAPAN_TERAKHIR: Tahapan terakhir usulan * VOLUME: Volume usulan * SATUAN: Satuan usulan * JENIS_PENGUSUL: Jenis pengusul * TOTAL: Total anggaran usulan * URGENSI: Deskripsi usulan * HARGASATUAN: Harga satuan usulan * SKPD: SKPD termohon untuk mengeksekusi usulan * ALAMAT: Alamat usulan * MAP_LONG: Longitude lokasi usulan * MAP_LAT: Latitude lokasi usulan,http://data.bandung.go.id/dataset/2177fbe1-e8fd-458d-9049-7788b03b7d5c/resource/a0a9b2b8-677c-4541-9884-9ffb36f2a9a2/download/data-usulan-musrenbang-kecamatan-mandalajati-2017.csv,usulan_musrenbang_kecamatan_mandalajati_tahun_2017.csv
Data RUP Penyedia Tahun 2014,Data rencana umum pengadaan Dinas Pemakaman Dan Pertamanan berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/497/fc5/71995-dinas-pemakaman--dan--pertamanan-penyedia-2014.csv,rup_penyedia_tahun_2014.csv
Data Koperasi di Kecamatan Sukajadi Tahun 2017,Data ini berisi kolom : * Nama kecamatan * Nama kelurahan * Nama koperasi * Jenis koperasi * Alamat koperasi * Jumlah anggota,http://data.bandung.go.id/dataset/22488f7c-7c55-457c-b5ab-3ecb064e7538/resource/5dbc4d63-501f-4b99-a4e7-5cca800c875f/download/data-koperasi-kec.-sukajadi-2017.csv,koperasi_di_kecamatan_sukajadi_tahun_2017.csv
Data Lokasi Tempat Sampah di Kecamatan Gedebage Tahun 2015,Dataset ini berisi mengenai data jumlah lokasi tempat sampah yang berada di wilayah Kecamatan Gedebage Kota Bandung pada tahun 2015,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/e49/519/data-lokasi-tempat-sampah-kec.gedebage-2015.csv,lokasi_tempat_sampah_di_kecamatan_gedebage_tahun_2015.csv
Data Panjang Anak Sungai Citarum di Kota Bandung Tahun 2017,Data ini berisi kolom : * nama anak sungai * panjang sungai (km),http://data.bandung.go.id/dataset/22e9c22b-124f-4a58-9969-f1c652a66654/resource/ff548d54-c339-48a8-a2ac-6bffd87bb79e/download/data-panjang-anak-sungai-citarum-di-kota-bandung-2017.csv,panjang_anak_sungai_citarum_di_kota_bandung_tahun_2017.csv
Data Jumlah Penduduk WNA Kelurahan Mekarwangi Kecamatan Bojongloa Kidul Berdasarkan Kelompok Umur,Dataset ini berisi mengenai data jumlah penduduk Kelurahan Mekarwangi Kecamatan Bojongloa Kidul yang berkewarganegaraan asing berdasarkan kelompok umur pada bulan Februari tahun 2016.,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/14c/1f0/data-jumlah-penduduk-wna-kelurahan-mekarwangi-kecamatan-bojongloa-kidul-berdasarkan-kelompok-umu.csv,jumlah_penduduk_wna_kelurahan_mekarwangi_kecamatan_bojongloa_kidul_berdasarkan_kelompok_umur.csv
Data Penduduk Berdasarkan Umur di Kecamatan Cinambo Tahun 2016,Dataset ini berisi mengenai jumlah data penduduk berdasarkan umur yang berada di wilayah Kecamatan Cinambo pada bulan Februari tahun 2016,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/225/f4e/data-penduduk-berdasarkan-umur-kec.cinambo-februari-2016.csv,penduduk_berdasarkan_umur_di_kecamatan_cinambo_tahun_2016.csv
Data Koperasi Kecamatan Buah Batu Tahun 2015,Dataset ini berisi mengenai daftar koperasi beserta yang berada di wilayah Kecamatan Buah Batu tahun 2015.,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/99c/2c9/data-koperasi-kecamatan-buah-batu-tahun-2015.csv,koperasi_kecamatan_buah_batu_tahun_2015.csv
Data Lokasi Terminal di Kota Bandung,Data ini berisi kolom : * NAMA TERMINAL * TIPE * LUAS (m2) * LOKASI (JALAN) * INSTANSI PENGELOLA,http://data.bandung.go.id/dataset/2415ed37-4290-42f3-b640-90b6a3c6e838/resource/bfda3bd5-9bb0-444a-b054-16585e5ec709/download/data-lokasi-terminal-kota-bandung-2017.csv,lokasi_terminal_di_kota_bandung.csv
DATA JURU PARKIR di KOTA BANDUNG pada TAHUN 2014,Data nama jalan dan jumlah juru parkir di Kota Bandung tahun 2014,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/a8e/1c6/data-juru-parkir.csv,juru_parkir_di_kota_bandung_pada_tahun_2014.csv
Data Laporan Kependudukan Berdasarkan Kelamin dan Kewarganegaraan di Kecamatan Arcamanik Tahun 2016,Dataset ini berisi mengenai data laporan kependudukan berdasarkan jenis kelamin dan kewarganegaraan yang berada di wilayah Kecamatan Arcamanik Kota Bandung pada tahun 2016,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/fa6/483/data-laporan-kependudukan-berdasarkan-jenis-kelaminkewarganegaraan-arcamanik-feb.2016.csv,laporan_kependudukan_berdasarkan_kelamin_dan_kewarganegaraan_di_kecamatan_arcamanik_tahun_2016.csv
DATA LEMBAGA PAUD TAHUN 2014 KOTA BANDUNG,Dataset berisi tentang Data Lembaga PAUD Tahun 2014 di Kota Bandung,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/954/1cc/data-lembaga-paud-tahun-2014-kota-bandung.csv,lembaga_paud_tahun_2014_kota_bandung.csv
Data Jumlah PKL Berdasarkan Pekerjaan Sebelumnya Menurut Kecamatan Tahun 2014-2015,Data ini berisi kolom : * Nama Kecamatan * Tidak Bekerja * Tidak Tentu/Serabutan * Nelayan * Pegawai Pabrik * Pengrajin * Petani,http://data.bandung.go.id/dataset/24ddc960-377e-425c-9ffb-48ce26fad2ea/resource/697aa669-bde6-4a46-b713-e68e02179641/download/data-jumlah-pkl-berdasarkan-pekerjaan-sebelumnya-per-kecamatan.csv,jumlah_pkl_berdasarkan_pekerjaan_sebelumnya_menurut_kecamatan_tahun_20142015.csv
Data Pemeliharaan Aliran Sungai - Januari 2017,Data ini berisi kolom : * No. * Lokasi Pekerjaan * Pekerjaan * Panjang (m),http://data.bandung.go.id/dataset/24f9e1f3-f23a-4b3b-98d3-068c861c9d05/resource/b018b96f-ad2d-4cb6-9372-30f4a77e82f9/download/data-pemeliharaan-aliran-sungai---januari-2017.csv,pemeliharaan_aliran_sungai_januari_2017.csv
Data Serapan Anggaran Badan Pengelolaan Keuangan dan Aset Tahun 2017,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/255be2e6-9596-4348-9ad3-4f31d148c72c/resource/081d0c67-5531-43e9-98e2-4102a5394081/download/lkpjbadan-pengelolaan-keuangan-dan-aset2017.csv,serapan_anggaran_badan_pengelolaan_keuangan_dan_aset_tahun_2017.csv
Data Pelayanan KB oleh Faskes Swasta Bulan Januari,Data hasil pelayanan perserta KB baru yang dilayani oleh fasilitas kesehatan KB Swasta berdasarkan kecamatan.,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/26f/fad/pelayanan-kb-faskes-swasta-01-2015.csv,pelayanan_kb_oleh_faskes_swasta_bulan_januari.csv
Data Sarana Pelayanan Kesehatan Kecamatan Sukasari Tahun 2018,Data ini berisi kolom : * Kecamatan * Kelurahan * Jenis Pelayanan * Alamat * Jumlah Tenaga Medis,http://data.bandung.go.id/dataset/25d43833-ea6f-497b-b82d-55d0ac5447e1/resource/bd72aceb-5ed4-4a60-89b6-f81002d31600/download/data-sarana-kesehatan-2018.csv,sarana_pelayanan_kesehatan_kecamatan_sukasari_tahun_2018.csv
Data Kebakaran Kota Bandung Tahun 2015,Data mengenai bencana kebakaran di Kota Bandung yang terjadi.,http://data.bandung.go.id/dataset/26291dd7-155e-4a72-b6d7-80b54ff497a1/resource/4d52a1e0-30b6-48eb-b281-b5c9447832f5/download/data-kebakaran-kota-bandung-tahun-2015.csv,kebakaran_kota_bandung_tahun_2015.csv
Data Rekap Prestasi Siswa SMA di Kota Bandung Tahun 2014,Dataset mengenai Data Rekap Prestasi Siswa SMA di Kota Bandung Tahun 2014,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/0b2/b4c/data-rekap-pretasi-2014-sma.csv,rekap_prestasi_siswa_sma_di_kota_bandung_tahun_2014.csv
Data Penyediaan Dan Susut Energi Listrik Tahun 2010-2016,Data ini berisi kolom : * Tahun * Energi Siap Jual * Penjualan (MWh) * Susut (MWh),http://data.bandung.go.id/dataset/2660b227-68c3-47e0-85bc-1119b810fc64/resource/2eead89a-223a-4b75-8053-f0632903e306/download/penyediaan-dan-susut-energi-listrik-2010-2016.csv,penyediaan_dan_susut_energi_listrik_tahun_20102016.csv
Data Gereja di Kecamatan Batununggal Tahun 2018,Data ini berisi kolom : * Kecamatan * Kelurahan * Nama gereja * Alamat gereja,http://data.bandung.go.id/dataset/26a02c26-1ff4-4480-bfb5-5a7a2e04039b/resource/80a1fd5f-987d-4417-93ae-16979747cd18/download/data-gereja-kristen-di-kecamatan-batununggal.csv,gereja_di_kecamatan_batununggal_tahun_2018.csv
Data Perkembangan Jumlah Pohon dan Produksi Tanaman Buah-buahan Tahun 2014,Data ini berisi kolom : - Jenis Komoditi - Jumlah Panen (pohon) - Jumlah Produksi (kwintal),http://data.bandung.go.id/dataset/26cd7ebb-9092-4f72-865a-7c487efa8d5c/resource/579b13a8-227d-4e1e-943f-f9e610ffd268/download/perkembangan-jumlah-pohon-dan-produksi-tanaman-buah-buahan-tahun-2014.csv,perkembangan_jumlah_pohon_dan_produksi_tanaman_buahbuahan_tahun_2014.csv
Data Posyandu Di Kelurahan Antapani Wetan,Data ini berisi kolom : * nama kelurahan * ALAMAT POSYANDU * KETUA POSYANDU * JADWAL KEGIATAN * JUMLAH KADER,http://data.bandung.go.id/dataset/272ae3d5-56a5-4afd-8a81-8af406d0b0de/resource/3242919a-7cbb-4004-a8e3-cbe10c385658/download/data-posyandu-antapani-wetan.csv,posyandu_di_kelurahan_antapani_wetan.csv
"Data Penduduk Berdasarkan Kelahiran, Kematian, Pindah dan Datang Warga Negara Indonesia Kecamatan Regol Januari 2016","Dataset ini berisi mengenai data penduduk berdasarkan kelahiran, kematian, pindah dan datang warga negara indonesia yang berada di wilayah Kecamatan Regol Kota Bandung pada bulan Januari Tahun 2016",https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/351/d5f/data-penduduk-berdasarkan--kelahiran-kematian-pindah-dan-datang-wni-regol-januari-2016.csv,penduduk_berdasarkan_kelahiran_kematian_pindah_dan_datang_warga_negara_indonesia_kecamatan_regol_januari_2016.csv
Data Sarana Unit Mobil Pemadam dan Bencana - Tahun 2013,Data ini berisi kolom : * Jenis Kendaraan * Tipe Kendaraan * Jumlah unit mobil,http://data.bandung.go.id/dataset/27ff9048-e279-452a-a5cf-9c0895c041ba/resource/8643ab74-9201-4745-9575-38adcef0822e/download/data-sarana-unit-mobil-pemadam-dan-bencana-tahun-2013.csv,sarana_unit_mobil_pemadam_dan_bencana_tahun_2013.csv
Data Sekolah Dasar di Kecamatan Batununggal Tahun 2016,Data ini berisi kolom : - KECAMATAN - KELURAHAN - NAMA SD - STATUS - ALAMAT - JUMLAH GURU - JUMLAH SISWA,http://data.bandung.go.id/dataset/28893765-7cf3-4d53-8431-c445eb39b143/resource/d1bbdfdf-0dea-4bd1-ad22-62d2714c3656/download/data-sd-2016.csv,sekolah_dasar_di_kecamatan_batununggal_tahun_2016.csv
Data Jumlah PKL Berdasarkan Jenjang Pendidikan Menurut Kecamatan Tahun 2014-2015,Data ini berisi kolom : * Nama Kecamatan * Jumlah PKL yang Tidak Pernah Sekolah * Jumlah PKL yang SD * Jumlah PKL yang SMP * Jumlah PKL yang SMA * Jumlah PKL yang Diploma * Jumlah PKL yang S1 * Jumlah PKL yang S2,http://data.bandung.go.id/dataset/288eee1d-f645-4804-9ec9-eb870eba6940/resource/3449a8b2-da9d-466a-9dc2-ea15d1e5c6b3/download/data-jumlah-pkl-berdasarkan-jenjang-pendidikan-per-kecamatan.csv,jumlah_pkl_berdasarkan_jenjang_pendidikan_menurut_kecamatan_tahun_20142015.csv
Data Bencana Lain di Kota Bandung Tahun 2017,Data ini berisi kolom: * Bulan * Search and Rescue * Pohon tumbang * Longsor * Banjir * Trafic Accident * Building Collaps * Animal Rescue * Lain-lain,http://data.bandung.go.id/dataset/2972a98d-bc9a-4dd7-a9d7-68fd40d5537e/resource/4e8984a3-892c-406f-b672-6ea5b176a065/download/data-bencana-lainnya-tahun-2017.csv,bencana_lain_di_kota_bandung_tahun_2017.csv
Data Jumlah Penduduk Kelurahan Cibaduyut Kidul Kecamatan Bojongloa Kidul Berdasarkan Pendidikan,Dataset ini berisi mengenai data jumlah penduduk Kelurahan Cibaduyut Kidul Kecamatan Bojongloa Kidul berdasarkan pendidikan pada bulan Februari tahun 2016 .,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/618/ce7/data-jumlah-penduduk-kelurahan-cibaduyut-kidul-kecamatan-bojongloa-kidul-berdasarkan-pendidikan-.csv,jumlah_penduduk_kelurahan_cibaduyut_kidul_kecamatan_bojongloa_kidul_berdasarkan_pendidikan.csv
Data Serapan Anggaran Dinas Kesehatan Tahun 2017,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/2993927a-1211-47d0-a0bd-07fcdc6228e0/resource/7013dc55-254c-4ddb-aba0-98a1851a9896/download/lkpjdinas-kesehatan2017.csv,serapan_anggaran_dinas_kesehatan_tahun_2017.csv
Data Serapan Anggaran Dinas Tenaga Kerja Tahun 2013,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/299ea7db-c03f-4b40-9f07-e7ed561b2903/resource/55e18f58-204c-4790-a961-e63001f1c4db/download/lkpjdinas-tenaga-kerja2013.csv,serapan_anggaran_dinas_tenaga_kerja_tahun_2013.csv
Data RUP Penyedia Tahun 2014,Data rencana umum pengadaan Sekretariat DPRD berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/ec4/c57/72044-sekretariat-dprd-penyedia-2014.csv,rup_penyedia_tahun_2014.csv
Data Usulan Musrenbang Kecamatan Andir Tahun 2017,Data ini berisi kolom : * USULAN_ID : ID Usulan musrenbang * TIPE: Tipe Usulan (Renja/PIPPK) * LOKASI_WILAYAH: Lokasi Wilayah pengusul * LOKASI_KECAMATAN: Lokasi Kecamatan pengusul * LOKASI_KELURAHAN: Lokasi Kelurahan pengusul * LOKASI_RW: Lokasi RW pengusul * KELOMPOK_ISU: Kelompok isu usulan * ISU: Isu Usulan * KAMUS: Kamus usulan * STATUS_USULAN: Status usulan (Ditolak/Diterim) * TAHAPAN_TERAKHIR: Tahapan terakhir usulan * VOLUME: Volume usulan * SATUAN: Satuan usulan * JENIS_PENGUSUL: Jenis pengusul * TOTAL: Total anggaran usulan * URGENSI: Deskripsi usulan * HARGASATUAN: Harga satuan usulan * SKPD: SKPD termohon untuk mengeksekusi usulan * ALAMAT: Alamat usulan * MAP_LONG: Longitude lokasi usulan * MAP_LAT: Latitude lokasi usulan,http://data.bandung.go.id/dataset/29f99363-82aa-46d7-a7b1-d940af8a6270/resource/f139e000-5214-4789-a0f1-1bf418b095e8/download/data-usulan-musrenbang-kecamatan-andir-2017.csv,usulan_musrenbang_kecamatan_andir_tahun_2017.csv
Data KIM Kota Bandung 2016,Informasi seputar kelompok informasi masyarakat di Kota Bandung tahun 2015,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/239/427/data-kim-kota-bandung-2016.csv,kim_kota_bandung_2016.csv
Data Pembuatan Sumur Resapan di Kecamatan Arcamanik Tahun 2015,Dataset ini berisi mengenai data pembuatan sumur resapan yang berada di wilayah Kecamatan Arcamanik pada tahun 2015,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/e01/6ba/data-pembuatan-sumur-resapan-kec.arcamanik-2015.csv,pembuatan_sumur_resapan_di_kecamatan_arcamanik_tahun_2015.csv
Data PKL di Kelurahan Mekarmulya Kecamatan Panyileukan Tahun 2015,Dataset ini berisi mengenai data pedagang kaki lima yang berada di wilayah Kelurahan Mekarmulya Kecamatan Panyileukan Kota Bandung pada tahun 2015,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/571/e45/data-pkl-kel.mekarmulya-2015.csv,pkl_di_kelurahan_mekarmulya_kecamatan_panyileukan_tahun_2015.csv
Data Jumlah Penindakan Berdasarkan Jenis Pelanggaran Tahun 2017,Data ini berisi kolom : * Jenis Pelanggaran * Jumlah penindakan sidang tipiring (tindak pidana ringan) * Jumlah penindakan Biaya paksa * Jumlah penindakan Sanksi administrasi * Jumlah penindakan Penurunan / Penyegelan /Stiker Peringatan * Jumlah penindakan Gudang barang bukti * Jumlah penindakan Serahkan ke dinsos * Jumlah penindakan Penyitaan * Jumlah penindakan Pembongkaran * Jumlah total penindakan,http://data.bandung.go.id/dataset/2ad16e52-dc6c-4a95-8108-33c5b5c0a8e8/resource/a31473ac-6535-42b5-bca1-5b8093d27ec6/download/data-penindakan-terhadap-jenis-pelanggaran-tahun-2017.csv,jumlah_penindakan_berdasarkan_jenis_pelanggaran_tahun_2017.csv
Data Gereja di Kecamatan Lengkong Tahun 2018,Data ini berisi kolom : * Kecamatan * Kelurahan * Nama gereja * Alamat gereja,http://data.bandung.go.id/dataset/2ad6e6ab-d6a4-4de0-b75c-18714a27d4fd/resource/e5a3413e-b68b-42ec-a1e3-f3d26c3fe71c/download/data-gereja-kristen-di-kecamatan-lengkong-.csv,gereja_di_kecamatan_lengkong_tahun_2018.csv
Data PKL Kelurahan Kebonlega Kecamatan Bojongloa Kidul Tahun 2014,Dataset ini berisi mengenai data pedagang kaki lima (PKL) yang berlokasi di wilayah Kelurahan Kebonlega Kecamatan Bojongloa Kidul Kota Bandung pada tahun 2014.,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/f0c/b8f/rekapitulasi-data-pkl-kelurahan-kebonlega-kecamatan-bojongloa-kidul-tahun-2014.csv,pkl_kelurahan_kebonlega_kecamatan_bojongloa_kidul_tahun_2014.csv
Data Pemakaman Menurut Jenis TPU dan Luas Lahan - Tahun 2017,Data ini berisi kolom : * No * UPT Wilayah * Kecamatan * Kelurahan * Nama TPU * Jenis TPU * Tahun Berdiri * Luas Makam (m2) * Lahan Yang Digunakan (m2) * Sisa Lahan (m2),http://data.bandung.go.id/dataset/2af391bf-f88d-424a-be5f-f02f4c7ac545/resource/4ff6f0eb-cb7d-4953-b5cf-bde01d52c449/download/data-pemakaman-menurut-jenis-tpu-dan-luas-lahan-2017.csv,pemakaman_menurut_jenis_tpu_dan_luas_lahan_tahun_2017.csv
Data Sekolah di Kecamatan Bandung Kulon Tahun 2015,Dataset ini berisi mengenai data Sekolah yang berada di wilayah Kecamatan Bandung Kulon Kota Bandung pada tahun 2015,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/de6/c1b/data-sekolah-di-kecamatan-bandung-kulon-tahun-2015.csv,sekolah_di_kecamatan_bandung_kulon_tahun_2015.csv
Data PKL di Kelurahan Antapani Kidul Kecamatan Antapani Tahun 2016,Dataset ini berisi mengenai data pedagang kaki lima (PKL) yang berada di wilayah Keluarahan Antapani Kidul Kecamatan Antapani Kota Bandung pada tahun 2016,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/55e/932/data-pkl-kel.antapani-kidul-kec.antapani-2016.csv,pkl_di_kelurahan_antapani_kidul_kecamatan_antapani_tahun_2016.csv
